Account Factors::Profit Center,Promo ID,Pricing::Segment,Pricing::Engine,Promotion::SKU,Promotion::Start Date Promo,Promotion::End Date Promo,Pricing::Street,Promotion::Promo_Value,Promotion::Promo Type,Promotion::Promo_Net Price Point,Exp_Revenue Est,Exp_Billing Profit,Exp_Billing Profit Supply,Exp_Promo,Exp_Sales,Exp_Net Billing Profit,Account,Sell Through Estimate Adj,Sell Through Estimate POS,Sell Through Estimate Inv,Final Quantity,Sell Through Estimate,SOP_Period,SOP_Half,SOP_Quarter,Usage ID,Account Factors::SAP Account,Promotion::LevelType
1010,9195,zzz,123,TP1,10/1/2015,10/31/2015,89.99,30,2,49.99,0,0,0,0,0,0,2,,,,,,207,H2,Q3,38633,2,2
1010,9195,zzz,123,TP1,10/1/2015,10/31/2015,89.99,30,2,49.99,0,0,0,0,0,0,2,,,,,,207,H2,Q3,38689,2,2
1010,9197,zzz,123,TP1,11/1/2015,11/30/2015,89.99,30,2,49.99,0,0,0,0,0,0,2,,,,,,208,H2,Q3,38744,2,2
1010,9197,zzz,123,TP1,11/1/2015,11/30/2015,89.99,30,2,49.99,0,0,0,0,0,0,2,,,,,,208,H2,Q3,38799,2,2
1010,9199,zzz,123,TP1,12/1/2015,12/31/2015,89.99,30,2,49.99,0,0,0,0,0,0,2,,,,,,209,H2,Q3,38853,2,2
1010,9199,zzz,123,TP1,12/1/2015,12/31/2015,89.99,30,2,49.99,0,0,0,0,0,0,2,,,,,,209,H2,Q3,38907,2,2
1010,9189,zzz,123,TP1,7/1/2015,7/31/2015,89.99,30,2,49.99,0,0,0,0,0,0,1,,,,,,204,H1,Q2,38966,1,1
1010,9190,zzz,123,TP1,8/1/2015,8/31/2015,89.99,10,2,49.99,0,0,0,3440,0,-3440,1,,,344,344,,205,H1,Q2,39062,1,1
1010,9195,zzz,123,TP1,10/1/2015,10/31/2015,89.99,30,2,49.99,22625.78452,4144.08954,24413.25577,11040,14758.67747,2758.667841,1,400,368,368,368,400,207,H2,Q3,39306,1,1
1010,9194,zzz,123,TP1,10/1/2015,10/31/2015,89.99,10,2,49.99,0,0,0,3680,0,-3680,1,400,368,368,368,400,207,H2,Q3,39307,1,1
1010,9197,zzz,123,TP1,11/1/2015,11/30/2015,89.99,30,2,49.99,36427.51308,6671.984159,39305.34179,9330,23761.47073,12885.85522,1,644,,311,311,400,208,H2,Q3,39309,1,1
1010,9196,zzz,123,TP1,11/1/2015,11/30/2015,89.99,10,2,49.99,0,0,0,3110,0,-3110,1,386,,311,311,400,208,H2,Q3,39310,1,1
1010,9199,zzz,123,TP1,12/1/2015,12/31/2015,89.99,30,2,49.99,0,0,0,10650,0,-10650,1,,355,355,355,,209,H2,Q3,39311,1,1
1010,9195,zzz,123,TP1,10/1/2015,10/31/2015,89.99,30,2,49.99,8484.669195,1554.033577,9154.970914,1560,5534.504051,3614.50044,1,150,,52,52,150,207,H2,Q3,39504,1,1
1010,9201,zzz,123,TP1,1/1/2016,1/31/2016,89.99,30,1,59.99,0,0,0,0,0,0,2,,,,,,210,H2,Q1,39576,2,2
1010,9201,zzz,123,TP1,1/1/2016,1/31/2016,89.99,30,1,59.99,0,0,0,0,0,0,2,,,,,,210,H2,Q1,39626,2,2
1010,9203,zzz,123,TP1,2/1/2016,2/29/2016,89.99,30,1,59.99,0,0,0,0,0,0,2,,,,,,211,H2,Q4,39676,2,2
1010,9203,zzz,123,TP1,2/1/2016,2/29/2016,89.99,30,1,59.99,0,0,0,0,0,0,2,,,,,,211,H2,Q4,39726,2,2
1010,9205,zzz,123,TP1,3/1/2016,3/31/2016,89.99,30,1,59.99,3111.045371,569.8123117,3356.822668,0,1449.512966,2477.122014,2,55,,0,0,55,212,H2,Q4,39776,2,2
1010,9205,zzz,123,TP1,3/1/2016,3/31/2016,89.99,30,1,59.99,0,0,0,0,0,0,2,,,,,,212,H2,Q4,39826,2,2
1010,9205,zzz,123,TP1,3/1/2016,3/31/2016,89.99,30,1,59.99,0,0,0,0,0,0,2,,,,,,212,H2,Q4,39876,2,2
1080,9199,zzz,123,TP1,12/1/2015,12/31/2015,89.99,30,2,49.99,1414.111532,259.0055962,1525.828486,180,395.3217179,1209.512364,4,25,6,,6,25,209,H2,Q3,40016,4,4
1080,9199,zzz,123,TP1,12/1/2015,12/31/2015,89.99,30,2,49.99,1414.111532,259.0055962,1525.828486,0,395.3217179,1389.512364,4,25,0,,0,25,209,H2,Q3,40019,4,4
1010,9199,zzz,123,TP1,12/1/2015,12/31/2015,89.99,30,2,49.99,0,0,0,15270,0,-15270,1,,509,509,509,,209,H2,Q3,40419,1,1
1010,9203,zzz,123,TP1,2/1/2016,2/29/2016,89.99,30,1,59.99,11312.89226,2072.04477,12206.62789,6060,7379.338735,839.3339204,1,200,202,202,202,200,211,H2,Q4,40507,1,1
1010,9203,zzz,123,TP1,2/1/2016,2/29/2016,89.99,30,1,59.99,5656.44613,1036.022385,6103.313943,3000,3689.669367,449.6669602,1,100,100,100,100,100,211,H2,Q4,40508,1,1
1080,9201,zzz,123,TP1,1/1/2016,1/31/2016,89.99,30,1,59.99,0,0,0,660,0,-660,4,,,22,22,,210,H2,Q1,40582,4,4
1010,10348,zzz,123,TP1,4/1/2016,4/30/2016,89.99,30,1,59.99,1640.369378,300.4464916,1769.961043,330,764.2886546,976.1188803,2,29,0,11,11,29,201,H1,Q1,40739,2,2
1010,10349,zzz,123,TP1,5/1/2016,5/31/2016,89.99,30,1,59.99,1640.369378,300.4464916,1769.961043,0,764.2886546,1306.11888,2,29,,0,0,29,202,H1,Q1,40740,2,2
1010,10350,zzz,123,TP1,6/1/2016,6/30/2016,89.99,30,1,59.99,1640.369378,300.4464916,1769.961043,0,764.2886546,1306.11888,2,29,,0,0,29,203,H1,Q1,40741,2,2
1010,10351,zzz,123,TP1,4/1/2016,4/30/2016,89.99,23,1,66.99,11312.89226,2072.04477,12206.62789,4439,5270.956239,4568.716416,2,200,,193,193,115,201,H1,Q1,40742,2,2
1010,10352,zzz,123,TP1,5/1/2016,5/31/2016,89.99,23,1,66.99,2828.223065,518.0111924,3051.656971,1196,1317.73906,1055.929104,2,50,,52,52,144,202,H1,Q1,40743,2,2
1010,10353,zzz,123,TP1,6/1/2016,6/30/2016,89.99,23,1,66.99,8145.282427,1491.872234,8788.772077,2254,3795.088492,4231.55582,2,144,,98,98,144,203,H1,Q1,40744,2,2
1010,10352,zzz,123,TP1,5/1/2016,5/31/2016,89.99,23,1,66.99,12331.05256,2258.528799,13305.22439,3611,8043.479221,3909.273973,1,218,157,157,157,218,202,H1,Q1,40850,1,1
1010,10349,zzz,123,TP1,5/1/2016,5/31/2016,89.99,30,1,59.99,6674.606433,1222.506414,7201.910452,0,4353.809853,4070.607013,1,118,,0,0,118,202,H1,Q1,40851,1,1
1010,10353,zzz,123,TP1,6/1/2016,6/30/2016,89.99,23,1,66.99,12331.05256,2258.528799,13305.22439,0,8043.479221,7520.273973,1,218,,0,0,218,203,H1,Q1,40852,1,1
1010,10350,zzz,123,TP1,6/1/2016,6/30/2016,89.99,30,1,59.99,14141.11532,2590.055962,15258.28486,8250,9224.173418,374.1674006,1,250,275,275,275,250,203,H1,Q1,40853,1,1
1010,10348,zzz,123,TP1,4/1/2016,4/30/2016,89.99,30,1,59.99,226.2578452,41.4408954,244.1325577,0,105.4191248,180.1543283,3,4,,0,0,4,201,H1,Q1,41040,3,3
1010,10349,zzz,123,TP1,5/1/2016,5/31/2016,89.99,30,1,59.99,226.2578452,41.4408954,244.1325577,120,105.4191248,60.15432832,3,4,,,4,4,202,H1,Q1,41041,3,3
1010,10350,zzz,123,TP1,6/1/2016,6/30/2016,89.99,30,1,59.99,226.2578452,41.4408954,244.1325577,900,105.4191248,-719.8456717,3,4,,30,30,4,203,H1,Q1,41042,3,3
1010,10351,zzz,123,TP1,4/1/2016,4/30/2016,89.99,23,1,66.99,678.7735356,124.3226862,732.3976731,276,316.2573743,264.462985,3,12,30,12,12,12,201,H1,Q1,41043,3,3
1010,10352,zzz,123,TP1,5/1/2016,5/31/2016,89.99,23,1,66.99,452.5156904,82.88179079,488.2651154,322,210.8382496,38.30865664,3,8,,14,14,8,202,H1,Q1,41044,3,3
1010,10353,zzz,123,TP1,6/1/2016,6/30/2016,89.99,23,1,66.99,452.5156904,82.88179079,488.2651154,299,210.8382496,61.30865664,3,8,,13,13,8,203,H1,Q1,41045,3,3
1010,10348,zzz,123,TP1,4/1/2016,4/30/2016,89.99,30,1,59.99,14141.11532,2590.055962,15258.28486,0,9224.173418,8624.167401,1,250,,0,0,250,201,H1,Q1,41092,1,1
1010,10351,zzz,123,TP1,4/1/2016,4/30/2016,89.99,23,1,66.99,0,0,0,0,0,0,2,,,,,,201,H1,Q1,41176,2,2
1010,10351,zzz,123,TP1,4/1/2016,4/30/2016,89.99,23,1,66.99,0,0,0,0,0,0,2,,,,,,201,H1,Q1,41212,2,2
1010,10351,zzz,123,TP1,4/1/2016,4/30/2016,89.99,23,1,66.99,0,0,0,0,0,0,2,,,,,,201,H1,Q1,41248,2,2
1010,10352,zzz,123,TP1,5/1/2016,5/31/2016,89.99,23,1,66.99,0,0,0,0,0,0,2,,,,,,202,H1,Q1,41369,2,2
1010,10352,zzz,123,TP1,5/1/2016,5/31/2016,89.99,23,1,66.99,0,0,0,0,0,0,2,,,,,,202,H1,Q1,41409,2,2
1010,10353,zzz,123,TP1,6/1/2016,6/30/2016,89.99,23,1,66.99,0,0,0,0,0,0,2,,,,,,203,H1,Q1,41449,2,2
1010,10353,zzz,123,TP1,6/1/2016,6/30/2016,89.99,23,1,66.99,0,0,0,0,0,0,2,,,,,,203,H1,Q1,41489,2,2
1010,10348,zzz,123,TP1,4/1/2016,4/30/2016,89.99,30,1,59.99,0,0,0,0,0,0,2,,,,,,201,H1,Q1,41685,2,2
1010,10351,zzz,123,TP1,4/1/2016,4/30/2016,89.99,23,1,66.99,14141.11532,2590.055962,15258.28486,1587,9224.173418,7037.167401,1,250,,69,69,250,201,H1,Q1,41686,1,1
1010,10351,zzz,123,TP1,4/1/2016,4/30/2016,89.99,23,1,66.99,2262.578452,414.408954,2441.325577,0,1475.867747,1379.866784,1,40,11,0,0,40,201,H1,Q1,41893,1,1
1010,10909,zzz,123,TP1,7/1/2016,7/31/2016,89.99,30,1,59.99,3280.738755,600.8929832,3539.922087,480,1528.577309,2132.237761,3,58,,16,16,58,204,H1,Q2,42487,3,3
1010,10909,zzz,123,TP1,7/1/2016,7/31/2016,89.99,30,1,59.99,1696.933839,310.8067155,1830.994183,2580,790.6434358,-1228.842538,2,30,91,86,86,30,204,H1,Q2,42488,2,2
1010,10909,zzz,123,TP1,7/1/2016,7/31/2016,89.99,30,1,59.99,8371.540272,1533.31313,9032.904635,0,5460.710664,5105.507101,1,148,,0,0,148,204,H1,Q2,42489,1,1
1010,10912,zzz,123,TP1,7/1/2016,7/31/2016,89.99,23,1,66.99,1696.933839,310.8067155,1830.994183,644,790.6434358,707.1574624,3,30,,28,28,30,204,H1,Q2,42492,3,3
1010,10912,zzz,123,TP1,7/1/2016,7/31/2016,89.99,23,1,66.99,15611.79132,2859.421782,16845.14648,0,10183.48745,9521.08081,1,276,,0,0,276,204,H1,Q2,42493,1,1
1010,10912,zzz,123,TP1,7/1/2016,7/31/2016,89.99,23,1,66.99,8201.846888,1502.232458,8849.805217,230,3821.443273,6300.594402,2,145,91,10,10,145,204,H1,Q2,42494,2,2
1010,10933,zzz,123,TP1,8/1/2016,8/31/2016,89.99,30,1,59.99,16347.12932,2994.104692,17638.57729,0,10663.14447,9969.537515,1,289,,0,0,289,205,H1,Q2,42515,1,1
1010,10933,zzz,123,TP1,8/1/2016,8/31/2016,89.99,30,1,59.99,8484.669195,1554.033577,9154.970914,3930,3953.217179,2825.787312,2,150,,131,131,115,205,H1,Q2,42516,2,2
1010,10933,zzz,123,TP1,8/1/2016,8/31/2016,89.99,30,1,59.99,2488.836297,455.8498494,2685.458135,0,1159.610373,1981.697612,3,44,,0,0,44,205,H1,Q2,42517,3,3
1010,10935,zzz,123,TP1,8/1/2016,8/31/2016,89.99,37,1,52.99,8767.491501,1605.834697,9460.136611,0,5718.987519,5346.983788,1,155,,0,0,155,205,H1,Q2,42518,1,1
1010,10935,zzz,123,TP1,8/1/2016,8/31/2016,89.99,37,1,52.99,1640.369378,300.4464916,1769.961043,0,764.2886546,1306.11888,2,29,,0,0,29,205,H1,Q2,42520,2,2
1010,10935,zzz,123,TP1,8/1/2016,8/31/2016,89.99,37,1,52.99,1131.289226,207.204477,1220.662789,0,527.0956239,900.7716416,3,20,,0,0,20,205,H1,Q2,42521,3,3
1010,10937,zzz,123,TP1,9/1/2016,9/30/2016,79.99,30,1,49.99,19451.4096,5731.796345,22541.40138,0,12441.4418,15831.75592,1,304,,0,0,304,206,H1,Q2,42525,1,1
1010,10937,zzz,123,TP1,9/1/2016,9/30/2016,79.99,30,1,49.99,10365.5538,3054.444105,12012.19415,11160,4735.699182,-829.0609231,2,162,388,372,372,145,206,H1,Q2,42526,2,2
1010,10937,zzz,123,TP1,9/1/2016,9/30/2016,79.99,30,1,49.99,1471.6527,433.6556446,1705.434972,510,672.352353,956.738264,3,23,,17,17,23,206,H1,Q2,42527,3,3
1010,10939,zzz,123,TP1,9/1/2016,9/30/2016,79.99,37,1,42.99,255.9396,75.41837297,296.5973865,0,116.930844,255.0849155,3,4,,0,0,4,206,H1,Q2,42530,3,3
1010,10939,zzz,123,TP1,9/1/2016,9/30/2016,79.99,37,1,42.99,1855.5621,546.783204,2150.331052,0,847.748619,1849.365637,2,29,,0,0,29,206,H1,Q2,42531,2,2
1010,10939,zzz,123,TP1,9/1/2016,9/30/2016,79.99,37,1,42.99,10685.4783,3148.717071,12382.94089,0,6834.607832,8697.050126,1,167,,0,0,167,206,H1,Q2,42532,1,1
1080,10909,zzz,123,TP1,7/1/2016,7/31/2016,89.99,30,1,59.99,16969.33839,3108.067155,18309.94183,4590,4743.860615,12084.14837,4,300,,153,153,4,204,H1,Q2,42671,4,4
1080,10912,zzz,123,TP1,7/1/2016,7/31/2016,89.99,23,1,66.99,226.2578452,41.4408954,244.1325577,0,63.25147487,222.3219782,4,4,,0,0,4,204,H1,Q2,42672,4,4
1080,10933,zzz,123,TP1,8/1/2016,8/31/2016,89.99,30,1,59.99,226.2578452,41.4408954,244.1325577,0,63.25147487,222.3219782,4,4,,0,0,4,205,H1,Q2,42673,4,4
1080,10935,zzz,123,TP1,8/1/2016,8/31/2016,89.99,37,1,52.99,16969.33839,3108.067155,18309.94183,1702,4743.860615,14972.14837,4,300,,46,46,300,205,H1,Q2,42674,4,4
1080,10937,zzz,123,TP1,9/1/2016,9/30/2016,79.99,30,1,49.99,127.9698,37.70918648,148.2986933,0,35.0792532,150.9286265,4,2,,0,0,2,206,H1,Q2,42675,4,4
1080,10939,zzz,123,TP1,9/1/2016,9/30/2016,79.99,37,1,42.99,255.9396,75.41837297,296.5973865,0,70.1585064,301.8572531,4,4,,0,0,4,206,H1,Q2,42677,4,4
1010,11021,zzz,123,TP1,3/1/2016,3/31/2016,89.99,35,1,54.99,6278.655204,1149.984847,6774.678476,3885,4095.532998,-55.86967415,1,111,111,111,111,111,212,H2,Q4,42807,1,1
1010,9205,zzz,123,TP1,3/1/2016,3/31/2016,89.99,30,1,59.99,3393.867678,621.6134309,3661.988366,1800,1581.286872,902.3149248,2,60,,,60,60,212,H2,Q4,42842,2,2
1010,10355,zzz,123,TP1,6/1/2016,6/30/2016,89.99,13.89,1,76.1,3393.867678,621.6134309,3661.988366,833.4,1581.286872,1868.914925,2,60,,,60,60,203,H1,Q1,42948,2,2
1010,10912,zzz,123,TP1,7/1/2016,7/31/2016,89.99,23,1,66.99,0,0,0,0,0,0,2,,,,,,204,H1,Q2,43023,2,2
1010,10912,zzz,123,TP1,7/1/2016,7/31/2016,89.99,23,1,66.99,0,0,0,0,0,0,2,,,,,,204,H1,Q2,43069,2,2
1010,10933,zzz,123,TP1,8/1/2016,8/31/2016,89.99,30,1,59.99,0,0,0,0,0,0,2,,,,,,205,H1,Q2,43112,2,2
1010,10933,zzz,123,TP1,8/1/2016,8/31/2016,89.99,30,1,59.99,0,0,0,0,0,0,2,,,,,,205,H1,Q2,43155,2,2
1010,10937,zzz,123,TP1,9/1/2016,9/30/2016,79.99,30,1,49.99,0,0,0,0,0,0,2,,,,,,206,H1,Q2,43198,2,2
1010,10937,zzz,123,TP1,9/1/2016,9/30/2016,79.99,30,1,49.99,0,0,0,0,0,0,2,,,,,,206,H1,Q2,43242,2,2
1010,10935,zzz,123,TP1,8/1/2016,8/31/2016,89.99,37,1,52.99,188642.4784,34551.34654,203545.52,0,123050.4734,115046.3931,1,3335,,0,0,3335,205,H1,Q2,43429,1,1
1010,10939,zzz,123,TP1,9/1/2016,9/30/2016,79.99,37,1,42.99,214349.415,63162.88736,248400.3112,0,137101.4146,174461.784,1,3350,,0,0,3350,206,H1,Q2,43430,1,1
1010,10912,zzz,123,TP1,7/1/2016,7/31/2016,89.99,23,1,66.99,7919.024582,1450.431339,8544.63952,5474,5165.537114,-644.4662557,1,140,238,238,238,140,204,H1,Q2,43489,1,1
1010,10935,zzz,123,TP1,8/1/2016,8/31/2016,89.99,37,1,52.99,14141.11532,2590.055962,15258.28486,0,9224.173418,8624.167401,1,250,,0,0,250,205,H1,Q2,43491,1,1
1010,10935,zzz,123,TP1,8/1/2016,8/31/2016,89.99,37,1,52.99,10747.24765,1968.442531,11596.29649,0,7010.371798,6554.367224,1,190,,0,0,190,205,H1,Q2,43492,1,1
1010,10937,zzz,123,TP1,9/1/2016,9/30/2016,79.99,30,1,49.99,12796.98,3770.918648,14829.86933,0,8185.15908,10415.62889,1,200,,0,0,200,206,H1,Q2,43493,1,1
1010,10912,zzz,123,TP1,7/1/2016,7/31/2016,89.99,23,1,66.99,2262.578452,414.408954,2441.325577,0,1475.867747,1379.866784,1,40,,0,0,40,204,H1,Q2,43539,1,1
1010,10937,zzz,123,TP1,9/1/2016,9/30/2016,79.99,30,1,49.99,3199.245,942.7296621,3707.467331,0,2046.28977,2603.907223,1,50,,0,0,50,206,H1,Q2,43540,1,1
1010,11623,zzz,123,TP1,8/1/2016,8/31/2016,89.99,43,1,46.99,11312.89226,2072.04477,12206.62789,14405,7379.338735,-7505.66608,1,200,334,335,335,200,205,H1,Q2,59063,1,1
1010,11624,zzz,123,TP1,8/1/2016,8/31/2016,89.99,35,1,54.99,12161.35918,2227.448128,13122.12498,6020,7932.78914,1396.783964,1,215,170,172,172,215,205,H1,Q2,59064,1,1
1010,11625,zzz,123,TP1,9/1/2016,9/30/2016,79.99,35,1,44.99,26233.809,7730.383229,30401.23212,10010,16779.57611,11342.03923,1,410,286,286,286,410,206,H1,Q2,59066,1,1
1010,10909,zzz,123,TP1,7/1/2016,7/31/2016,89.99,30,1,59.99,0,0,0,0,0,0,2,,,,,,204,H1,Q2,59078,2,2
1010,10933,zzz,123,TP1,8/1/2016,8/31/2016,89.99,30,1,59.99,0,0,0,0,0,0,2,,,,,,205,H1,Q2,59269,2,2
1010,10937,zzz,123,TP1,9/1/2016,9/30/2016,79.99,30,1,49.99,1471.6527,433.6556446,1705.434972,0,672.352353,1466.738264,3,23,,0,0,23,206,H1,Q2,59470,3,3
1010,11763,zzz,123,TP1,10/1/2016,10/31/2016,79.99,23,1,56.99,1407.6678,414.8010513,1631.285626,253,643.119642,1149.967035,2,22,,11,11,22,207,H2,Q3,59498,2,2
1010,11764,zzz,123,TP1,12/1/2016,12/31/2016,79.99,23,1,56.99,1919.547,565.6377972,2224.480399,0,876.98133,1913.136866,2,30,,0,0,30,209,H2,Q3,59500,2,2
1010,11763,zzz,123,TP1,10/1/2016,10/31/2016,79.99,23,1,56.99,8318.037,2451.097121,9639.415062,0,5320.353402,6770.158781,1,130,,0,0,130,207,H2,Q3,59744,1,1
1010,11428,zzz,123,TP1,10/1/2016,10/31/2016,79.99,35,1,44.99,9597.735,2828.188986,11122.40199,8050,6138.86931,-238.2783295,1,150,152,230,230,150,207,H2,Q3,59751,1,1
1010,11432,zzz,123,TP1,11/1/2016,11/30/2016,79.99,35,1,44.99,9597.735,2828.188986,11122.40199,6020,6138.86931,1791.72167,1,150,172,172,172,150,208,H2,Q3,59694,1,1
1010,11436,zzz,123,TP1,12/1/2016,12/31/2016,79.99,35,1,44.99,0,0,0,0,0,0,1,,,,,,209,H2,Q3,59695,1,1
1010,11427,zzz,123,TP1,10/1/2016,10/31/2016,79.99,30,1,49.99,7998.1125,2356.824155,9268.668329,3540,3654.088875,4431.403609,2,125,111,118,118,48,207,H2,Q3,58499,2,2
1010,11427,zzz,123,TP1,10/1/2016,10/31/2016,79.99,30,1,49.99,255.9396,75.41837297,296.5973865,0,116.930844,255.0849155,3,4,,0,0,4,207,H2,Q3,58924,3,3
1010,11428,zzz,123,TP1,10/1/2016,10/31/2016,79.99,35,1,44.99,25977.8694,7654.964856,30104.63473,0,16615.87293,21143.72665,1,406,,0,0,406,207,H2,Q3,58211,1,1
1010,11429,zzz,123,TP1,10/1/2016,10/31/2016,79.99,37,1,42.99,4862.8524,1432.949086,5635.350344,222,2221.686036,4624.613394,2,76,,6,6,76,207,H2,Q3,58502,2,2
1010,11429,zzz,123,TP1,10/1/2016,10/31/2016,79.99,37,1,42.99,639.849,188.5459324,741.4934663,0,292.32711,637.7122887,3,10,,0,0,10,207,H2,Q3,58927,3,3
1010,11430,zzz,123,TP1,10/1/2016,10/31/2016,79.99,44,1,35.99,13948.7082,4110.301327,16164.55756,0,8921.823397,11353.03549,1,218,,0,0,218,207,H2,Q3,58214,1,1
1010,11431,zzz,123,TP1,11/1/2016,11/30/2016,79.99,30,1,49.99,9789.6897,2884.752766,11344.85003,240,4472.604783,9516.998017,2,153,23,8,8,153,208,H2,Q3,58500,2,2
1010,11431,zzz,123,TP1,11/1/2016,11/30/2016,79.99,30,1,49.99,191.9547,56.56377972,222.4480399,0,87.698133,191.3136866,3,3,,0,0,3,208,H2,Q3,58925,3,3
1080,11431,zzz,123,TP1,11/1/2016,11/30/2016,79.99,30,1,49.99,63.9849,18.85459324,74.14934663,0,17.5396266,75.46431327,4,1,,0,0,1,208,H2,Q3,59651,4,4
1010,11432,zzz,123,TP1,11/1/2016,11/30/2016,79.99,35,1,44.99,29305.0842,8635.403705,33960.40076,0,18744.01429,23851.79017,1,458,,0,0,458,208,H2,Q3,58212,1,1
1010,11433,zzz,123,TP1,11/1/2016,11/30/2016,79.99,37,1,42.99,7934.1276,2337.969562,9194.518982,3811,3624.856164,4096.63238,2,124,115,103,103,124,208,H2,Q3,58503,2,2
1010,11433,zzz,123,TP1,11/1/2016,11/30/2016,79.99,37,1,42.99,639.849,188.5459324,741.4934663,0,292.32711,637.7122887,3,10,,0,0,10,208,H2,Q3,58928,3,3
1080,11433,zzz,123,TP1,11/1/2016,11/30/2016,79.99,37,1,42.99,191.9547,56.56377972,222.4480399,0,52.6188798,226.3929398,4,3,,0,0,3,208,H2,Q3,59652,4,4
1010,11434,zzz,123,TP1,11/1/2016,11/30/2016,79.99,44,1,35.99,15740.2854,4638.229937,18240.73927,0,10067.74567,12811.22354,1,246,,0,0,246,208,H2,Q3,58215,1,1
1010,11435,zzz,123,TP1,12/1/2016,12/31/2016,79.99,30,1,49.99,8318.037,2451.097121,9639.415062,1920,3800.25243,6370.259753,2,130,93,64,64,48,209,H2,Q3,58501,2,2
1010,11435,zzz,123,TP1,12/1/2016,12/31/2016,79.99,30,1,49.99,191.9547,56.56377972,222.4480399,0,87.698133,191.3136866,3,3,,0,0,3,209,H2,Q3,58926,3,3
1080,11435,zzz,123,TP1,12/1/2016,12/31/2016,79.99,30,1,49.99,63.9849,18.85459324,74.14934663,0,17.5396266,75.46431327,4,1,,0,0,1,209,H2,Q3,59653,4,4
1010,11436,zzz,123,TP1,12/1/2016,12/31/2016,79.99,35,1,44.99,38390.94,11312.75594,44489.60798,0,24555.47724,31246.88668,1,600,,0,0,395,209,H2,Q3,58213,1,1
1010,11437,zzz,123,TP1,12/1/2016,12/31/2016,79.99,37,1,42.99,4862.8524,1432.949086,5635.350344,1369,2221.686036,3477.613394,2,76,,37,37,76,209,H2,Q3,58504,2,2
1010,11437,zzz,123,TP1,12/1/2016,12/31/2016,79.99,37,1,42.99,639.849,188.5459324,741.4934663,0,292.32711,637.7122887,3,10,,0,0,10,209,H2,Q3,58929,3,3
1080,11437,zzz,123,TP1,12/1/2016,12/31/2016,79.99,37,1,42.99,191.9547,56.56377972,222.4480399,0,52.6188798,226.3929398,4,3,,0,0,3,209,H2,Q3,59654,4,4
1010,11438,zzz,123,TP1,12/1/2016,12/31/2016,79.99,44,1,35.99,13628.7837,4016.02836,15793.81083,0,8717.19442,11092.64477,1,213,,0,0,213,209,H2,Q3,58216,1,1
1010,14228,zzz,123,TP1,1/1/2017,1/31/2017,79.99,30,1,49.99,8701.9464,2564.224681,10084.31114,5340,3975.648696,3332.887126,2,136,190,178,178,136,210,H2,Q1,76755,2,2
1080,14228,zzz,123,TP1,1/1/2017,1/31/2017,79.99,30,1,49.99,127.9698,37.70918648,148.2986933,0,35.0792532,150.9286265,4,2,,0,0,2,210,H2,Q1,76756,4,4
1010,14228,zzz,123,TP1,1/1/2017,1/31/2017,79.99,30,1,49.99,191.9547,56.56377972,222.4480399,210,87.698133,-18.68631339,3,3,26,7,7,3,210,H2,Q1,76757,3,3
1010,14229,zzz,123,TP1,1/1/2017,1/31/2017,79.99,35,1,44.99,11197.3575,3299.553817,12976.13566,8330,7162.014195,783.6752822,1,175,238,238,238,175,210,H2,Q1,76758,1,1
1010,14230,zzz,123,TP1,1/1/2017,1/31/2017,79.99,37,1,42.99,7806.1578,2300.260375,9046.220289,0,3566.390742,7780.089922,2,122,0,0,0,122,210,H2,Q1,76759,2,2
1080,14230,zzz,123,TP1,1/1/2017,1/31/2017,79.99,37,1,42.99,447.8943,131.9821527,519.0454264,0,122.7773862,528.2501929,4,7,,0,0,7,210,H2,Q1,76760,4,4
1010,14230,zzz,123,TP1,1/1/2017,1/31/2017,79.99,37,1,42.99,639.849,188.5459324,741.4934663,0,292.32711,637.7122887,3,10,,0,0,10,210,H2,Q1,76761,3,3
1010,14231,zzz,123,TP1,1/1/2017,1/31/2017,79.99,44,1,35.99,5502.7014,1621.495019,6376.84381,0,3519.618404,4478.720424,1,86,0,,0,86,210,H2,Q1,76762,1,1
1010,14232,zzz,123,TP1,2/1/2017,2/28/2017,79.99,23,1,56.99,1023.7584,301.6734919,1186.389546,0,467.723376,1020.339662,2,16,0,,0,16,211,H2,Q4,76763,2,2
1010,14233,zzz,123,TP1,2/1/2017,2/28/2017,79.99,30,1,49.99,9789.6897,2884.752766,11344.85003,4470,4472.604783,5286.998017,2,153,163,149,149,153,211,H2,Q4,76764,2,2
1080,14233,zzz,123,TP1,2/1/2017,2/28/2017,79.99,30,1,49.99,127.9698,37.70918648,148.2986933,0,35.0792532,150.9286265,4,2,,0,0,2,211,H2,Q4,76765,4,4
1010,14233,zzz,123,TP1,2/1/2017,2/28/2017,79.99,30,1,49.99,191.9547,56.56377972,222.4480399,0,87.698133,191.3136866,3,3,,0,0,3,211,H2,Q4,76766,3,3
1010,14234,zzz,123,TP1,2/1/2017,2/28/2017,79.99,35,1,44.99,7038.339,2074.005257,8156.428129,0,4501.837494,5728.595892,1,110,,0,0,133,211,H2,Q4,76767,1,1
1010,14235,zzz,123,TP1,2/1/2017,2/28/2017,79.99,37,1,42.99,6078.5655,1791.186358,7044.18793,222,2777.107545,5836.266743,2,95,,6,6,95,211,H2,Q4,76768,2,2
